id,jurisdiction,geo_scope,country,state,state_code,title,tech_category,status,effective_date,risk_score,risk_rag,criticality,evidence_status,source_count
REG-1A0C78FA,United States (Federal),US_FEDERAL,,United States,,CISA guidance on careful adoption of agentic AI services,AI,Proposed,2026-05-30,15,Amber,4,Unknown,1
REG-FEEA0F5E,United States (Federal),US_FEDERAL,,United States,,SC Public Interest Foundation v. SLED ALPR database litigation,ALPR/LPR,Proposed,2026-05-31,15,Amber,4,Unknown,1
REG-5FAAFC70,"New York, USA",US_STATE,,New York,NY,New Betting Rules on AI and Biometrics,AI,Proposed,2026-04-01,15,Amber,4,Unknown,1
REG-4E97087D,United States (Federal),US_FEDERAL,,United States,,American Security Robotics Act,Drones/UAS,Proposed,2026-04-01,15,Amber,4,Unknown,1
REG-C9ADC9A0,United States (Federal),US_FEDERAL,,United States,,National AI Legislative Framework,AI,Proposed,2026-03-21,15,Amber,4,Unknown,3
REG-A104FCC3,European Union,COUNTRY,European Union,European Union,,EU AI Act (Digital Omnibus),AI,Enacted,2026-02-01,15,Amber,4,Partially,7
REG-309739AB,United States (Federal),US_FEDERAL,,United States,,USA FREEDOM Act Reform,Data Privacy,Proposed,2026-04-01,15,Amber,4,Unknown,1
REG-16698996,United States (Federal),US_FEDERAL,,United States,,FCC 'Drone Dominance' Public Notice,Drones/UAS,Proposed,2026-04-02,15,Amber,4,Unknown,1
REG-2B257573,United States (Federal),US_FEDERAL,,United States,,Unknown,Biometrics,Proposed,2026-04-03,15,Amber,4,Unknown,1
REG-BF93E0C0,United States (Federal),US_FEDERAL,,United States,,FISA Section 702,Data Privacy,Proposed,2026-04-01,15,Amber,4,Unknown,4
REG-0B0CE4D1,European Union,COUNTRY,European Union,European Union,,EU AI Act / Digital Services Act,AI,Enacted,2026-02-22,15,Amber,4,Partially,3
REG-DF205807,United States (Federal),US_FEDERAL,,United States,,Bipartisan Drone Supply Chain Bill,Drones/UAS,Proposed,2026-04-04,15,Amber,4,Unknown,1
REG-0B9CF0A7,European Union,COUNTRY,European Union,European Union,,EU Artificial Intelligence Act,AI,Enacted,2026-04-08,15,Amber,4,Partially,2
REG-36351BAF,United States (Federal),US_FEDERAL,,United States,,Illinois Facial Recognition Ban Bill,Biometrics,Proposed,2026-04-06,15,Amber,4,Unknown,1
REG-B2C167C7,United States (Federal),US_FEDERAL,,United States,,Biometric Information Privacy Act (BIPA),Biometrics,Proposed,,15,Amber,4,Unknown,20
REG-CEE21BCF,United States (Federal),US_FEDERAL,,United States,,Colorado Right-to-Repair Loophole,Data Privacy,Proposed,2026-04-06,15,Amber,4,Unknown,1
REG-CD079324,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,Labor Sentencing Law,AI,Enacted,2026-04-06,15,Amber,4,Partially,1
REG-31AF271E,United States (Federal),US_FEDERAL,,United States,,De-escalation Drone Pilot Program Act,Drones/UAS,Proposed,,15,Amber,4,Unknown,1
REG-C8C21F3E,European Union,COUNTRY,European Union,European Union,,EU AI Act,AI,Enacted,2026-04-12,15,Amber,4,Partially,88
REG-CC956C6F,United States (Federal),US_FEDERAL,,United States,,National AI Safety Institute Standards,AI,Proposed,,15,Amber,4,Unknown,1
REG-C0765AE7,United States (Federal),US_FEDERAL,,United States,,AI Foundation Model Transparency Act of 2026,AI,Proposed,,15,Amber,4,Unknown,2
REG-C631831F,European Union,COUNTRY,European Union,European Union,,EU Biometric Entry/Exit System,Biometrics,Enacted,,15,Amber,4,Partially,1
REG-3576738C,United States (Federal),US_FEDERAL,,United States,,Federal Organized Retail Crime Bill,Data Privacy,Proposed,2026-04-11,15,Amber,4,Unknown,1
REG-FD1E5412,United States (Federal),US_FEDERAL,,United States,,SB24-205,AI,Proposed,2026-04-11,15,Amber,4,Unknown,1
REG-8107C1B6,United States (Federal),US_FEDERAL,,United States,,ALPR Bill,ALPR/LPR,Proposed,2026-04-12,15,Amber,4,Unknown,1
REG-78738F7F,South Africa,COUNTRY,South Africa,South Africa,,Draft National Artificial Intelligence Policy,AI,Proposed,2026-04-12,15,Amber,4,Unknown,1
REG-DA96572D,United States (Federal),US_FEDERAL,,United States,,Local Privacy Ordinance,ALPR/LPR,Proposed,,15,Amber,4,Unknown,1
REG-BC810E81,United States (Federal),US_FEDERAL,,United States,,Local ALPR Regulation,ALPR/LPR,Proposed,,15,Amber,4,Unknown,1
REG-FCCF5365,United States (Federal),US_FEDERAL,,United States,,State AI Regulation Framework,AI,Proposed,,15,Amber,4,Unknown,1
REG-9A663AEC,South Africa,COUNTRY,South Africa,South Africa,,National Artificial Intelligence Policy,AI,Proposed,,15,Amber,4,Unknown,1
REG-4208A85A,United States (Federal),US_FEDERAL,,United States,,Combating Organized Retail Crime Act,Data Privacy,Proposed,,15,Amber,4,Unknown,3
REG-69509D1D,United States (Federal),US_FEDERAL,,United States,,Public Pressure against Meta Facial Recognition,Biometrics,Proposed,1913-09-15,15,Amber,4,Unknown,1
REG-DE16600A,European Union,COUNTRY,European Union,European Union,,EU AI Act (Enforcement Delay),AI,Enacted,1914-05-20,15,Amber,4,Partially,1
REG-E96083F7,United States (Federal),US_FEDERAL,,United States,,AI Export Restrictions Bill,AI,Proposed,5276-01-01,15,Amber,4,Unknown,1
REG-B4550471,United States (Federal),US_FEDERAL,,United States,,AI Transparency Act,AI,Proposed,,15,Amber,4,Unknown,2
REG-D303CCFA,United States (Federal),US_FEDERAL,,United States,,Class Action Lawsuit against Meta,Biometrics,Proposed,5807-01-01,15,Amber,4,Unknown,1
REG-8AC81DD7,United States (Federal),US_FEDERAL,,United States,,City Ordinance (Common Council),Biometrics,Proposed,2026-04-16,15,Amber,4,Unknown,1
REG-3FF6EBA5,South Africa,COUNTRY,South Africa,South Africa,,National Draft Artificial Intelligence Policy,AI,Proposed,2026-04-17,15,Amber,4,Unknown,1
REG-2E9C80EE,United States (Federal),US_FEDERAL,,United States,,FISA Section 702 Extension,Data Privacy,Proposed,2026-03-11,15,Amber,4,Unknown,2
REG-865B81FD,United States (Federal),US_FEDERAL,,United States,,Biometric Surveillance Ban,Biometrics,Proposed,2026-03-23,15,Amber,4,Unknown,2
REG-AE9D548A,"Michigan, USA",US_STATE,,Michigan,MI,RAISE Act,AI,Proposed,2026-04-17,15,Amber,4,Unknown,1
REG-CFE58493,United States (Federal),US_FEDERAL,,United States,,Executive Order 14365,AI,Proposed,2025-12-11,15,Amber,4,Unknown,2
REG-795DB2DF,South Africa,COUNTRY,South Africa,South Africa,,Draft National AI Policy,AI,Proposed,2026-04-23,15,Amber,4,Unknown,3
REG-CDD17126,United States (Federal),US_FEDERAL,,United States,,National Privacy Bill,Data Privacy,Proposed,2026-04-01,15,Amber,4,Unknown,1
REG-A196DDE2,United States (Federal),US_FEDERAL,,United States,,Senate Bill 70,ALPR/LPR,Proposed,2026-04-22,15,Amber,4,Unknown,1
REG-6D2DB47A,United States (Federal),US_FEDERAL,,United States,,SECURE Data Act,Data Privacy,Proposed,2026-04-22,15,Amber,4,Unknown,1
REG-86E0E513,United States (Federal),US_FEDERAL,,United States,,FAA Extension Safety and Security Act of 2016 (Section 2209),Drones/UAS,Proposed,2026-04-22,15,Amber,4,Unknown,1
REG-CB5578CA,European Union,COUNTRY,European Union,European Union,,EU AI Act and GDPR,AI,Enacted,2026-04-22,15,Amber,4,Partially,1
REG-BACE45FC,United States (Federal),US_FEDERAL,,United States,,SAFER Transport Act,Data Privacy,Proposed,2026-03-02,15,Amber,4,Unknown,2
REG-22E56F88,United States (Federal),US_FEDERAL,,United States,,Unnamed Drone Security Bill,Drones/UAS,Proposed,2026-04-23,15,Amber,4,Unknown,1
REG-80B81B31,United States (Federal),US_FEDERAL,,United States,,SECURE Data Act / Surveillance Accountability Act,Data Privacy,Proposed,2026-04-23,15,Amber,4,Unknown,1
REG-C2CA699C,United States (Federal),US_FEDERAL,,United States,,White House Executive Order on AI,AI,Proposed,2025-09-16,15,Amber,4,Unknown,2
REG-323FE754,United States (Federal),US_FEDERAL,,United States,,Surveillance Accountability Act,Data Privacy,Proposed,,15,Amber,4,Unknown,1
REG-FC0D56C3,United States (Federal),US_FEDERAL,,United States,,Washington Automated License Plate Reader Regulation Bill,ALPR/LPR,Proposed,2026-03-11,15,Amber,4,Unknown,2
REG-099E618E,United States (Federal),US_FEDERAL,,United States,,Colorado Senate Bill 26-070 (PEEPS Act),ALPR/LPR,Proposed,2026-04-29,15,Amber,4,Unknown,1
REG-73C81533,United States (Federal),US_FEDERAL,,United States,,Federal Surveillance Warrant Bill,Data Privacy,Proposed,2026-04-29,15,Amber,4,Unknown,1
REG-3B0060E6,United States (Federal),US_FEDERAL,,United States,,Section 702,Data Privacy,Proposed,2026-03-01,15,Amber,4,Unknown,1
REG-572D05D6,United States (Federal),US_FEDERAL,,United States,,Washington AI Detection Guardrails,Biometrics,Proposed,2026-03-02,15,Amber,4,Unknown,1
REG-1573DA01,United States (Federal),US_FEDERAL,,United States,,National AI Plan,AI,Proposed,2026-02-24,15,Amber,4,Unknown,3
REG-25084560,United States (Federal),US_FEDERAL,,United States,,Class Action Lawsuit Against Flock Safety,ALPR/LPR,Proposed,2026-03-02,15,Amber,4,Unknown,1
REG-3C6DECA8,United States (Federal),US_FEDERAL,,United States,,NYC Facial Recognition Ban Bills,Biometrics,Proposed,2026-03-03,15,Amber,4,Unknown,1
REG-DEED4F36,United States (Federal),US_FEDERAL,,United States,,Senate Bill 5886 / AI Guardrails,AI,Proposed,2026-03-03,15,Amber,4,Unknown,1
REG-8FE29E17,United States (Federal),US_FEDERAL,,United States,,Flock ALPR Class Action / California Law,ALPR/LPR,Proposed,2026-03-03,15,Amber,4,Unknown,1
REG-4A1BF14C,United States (Federal),US_FEDERAL,,United States,,Social Media / Search Engine AI Ban,AI,Proposed,2026-03-03,15,Amber,4,Unknown,1
REG-EC3EB391,European Union,COUNTRY,European Union,European Union,,EU Digital Services Act (DSA),AI,Enacted,,15,Amber,4,Partially,1
REG-68144BAC,European Union,COUNTRY,European Union,European Union,,EU General Data Protection Regulation (GDPR),Data Privacy,Enacted,,15,Amber,4,Partially,1
REG-06EFB757,United States (Federal),US_FEDERAL,,United States,,US v. Chatrie (Geofence Warrants),Data Privacy,Proposed,,15,Amber,4,Unknown,1
REG-8193CAAD,United States (Federal),US_FEDERAL,,United States,,Michigan Artificial Intelligence Security for Employees Act (RAISE),AI,Proposed,,15,Amber,4,Unknown,1
REG-82A373BF,United States (Federal),US_FEDERAL,,United States,,NYC Biometric Data Ban Bills,Biometrics,Proposed,,15,Amber,4,Unknown,1
REG-178DF2E6,United States (Federal),US_FEDERAL,,United States,,Federal AI Standards Center Bill,AI,Proposed,,15,Amber,4,Unknown,1
REG-0FF654CB,United States (Federal),US_FEDERAL,,United States,,Government Surveillance Transparency Act,AI,Proposed,,15,Amber,4,Unknown,2
REG-070F7FA8,United States (Federal),US_FEDERAL,,United States,,Combatting Organized Retail Crime Act,AI,Proposed,2025-04-01,15,Amber,4,Unknown,6
REG-30826377,United States (Federal),US_FEDERAL,,United States,,SNAP Security Overhaul,Data Privacy,Proposed,2026-03-05,15,Amber,4,Unknown,1
REG-1D8AB907,United States (Federal),US_FEDERAL,,United States,,EFF/ACLU Supreme Court Brief on Geofence Searches,Data Privacy,Proposed,2026-03-05,15,Amber,4,Unknown,1
REG-470B60DF,Philippines,COUNTRY,Philippines,Philippines,,BSP Biometrics Authentication Requirement,Biometrics,Proposed,2026-03-05,15,Amber,4,Unknown,1
REG-C82CB4A1,United States (Federal),US_FEDERAL,,United States,,ALPR Regulation Bill (shielding police use from public scrutiny),ALPR/LPR,Proposed,2026-03-05,15,Amber,4,Unknown,1
REG-CC527D04,United States (Federal),US_FEDERAL,,United States,,Biometric Surveillance Ban (NYC City Council),Biometrics,Proposed,2026-03-05,15,Amber,4,Unknown,1
REG-9025E7EF,United States (Federal),US_FEDERAL,,United States,,Bipartisan Senate Bill,Drones/UAS,Proposed,2026-03-08,15,Amber,4,Unknown,1
REG-E8DDB6C1,United States (Federal),US_FEDERAL,,United States,,AI Chip Export Rules,AI,Proposed,2026-03-08,15,Amber,4,Unknown,2
REG-84EDEE52,United States (Federal),US_FEDERAL,,United States,,DHS Travel Records System,Data Privacy,Proposed,2026-03-08,15,Amber,4,Unknown,1
REG-948EC1AF,United States (Federal),US_FEDERAL,,United States,,NIST AI and Facial Recognition Oversight,Biometrics,Proposed,2026-03-07,15,Amber,4,Unknown,1
REG-5E690D69,United States (Federal),US_FEDERAL,,United States,,FAA Section 2209 / Safer Skies Act,Drones/UAS,Proposed,2026-03-07,15,Amber,4,Unknown,1
REG-B0F50075,United States (Federal),US_FEDERAL,,United States,,Commerce Department AI Chip Export Controls,AI,Proposed,2026-03-07,15,Amber,4,Unknown,1
REG-870F18CF,United States (Federal),US_FEDERAL,,United States,,Senate Bill 6002,ALPR/LPR,Proposed,2026-03-07,15,Amber,4,Unknown,6
REG-47B8E8AD,United States (Federal),US_FEDERAL,,United States,,AI Toy Safety Act,AI,Proposed,2026-03-07,15,Amber,4,Unknown,1
REG-72051232,United States (Federal),US_FEDERAL,,United States,,HF 3794,AI,Proposed,2026-03-07,15,Amber,4,Unknown,1
REG-F7691D54,United States (Federal),US_FEDERAL,,United States,,10 U.S.C. Â§ 3252 (Supply Chain Risk),AI,Proposed,2026-03-09,15,Amber,4,Unknown,2
REG-2FBBF8A9,United States (Federal),US_FEDERAL,,United States,,Meta Smart Glasses Lawsuit,Biometrics,Proposed,2026-03-09,15,Amber,4,Unknown,1
REG-F9C2CE1E,United States (Federal),US_FEDERAL,,United States,,Flock Contract Cancellation,ALPR/LPR,Proposed,2026-03-09,15,Amber,4,Unknown,1
REG-95E76448,United States (Federal),US_FEDERAL,,United States,,Flock Policy Review,ALPR/LPR,Proposed,2026-03-09,15,Amber,4,Unknown,1
REG-146C3C1E,United States (Federal),US_FEDERAL,,United States,,Online Age-Verification Laws,Data Privacy,Proposed,2026-03-09,15,Amber,4,Unknown,1
REG-572841F0,United States (Federal),US_FEDERAL,,United States,,Surveillance Camera Laws,Surveillance,Proposed,2026-03-09,15,Amber,4,Unknown,1
REG-636F076A,United States (Federal),US_FEDERAL,,United States,,Grocery Store Surveillance Report (PIRG),Biometrics,Proposed,2026-03-06,15,Amber,4,Unknown,1
REG-3BB13AB5,United States (Federal),US_FEDERAL,,United States,,LiDAR DOT Bill,Drones/UAS,Proposed,2026-03-06,15,Amber,4,Unknown,1
REG-BF166A69,United States (Federal),US_FEDERAL,,United States,,Los Angeles License Plate Ordinance,ALPR/LPR,Proposed,2026-03-06,15,Amber,4,Unknown,1
REG-7C006A37,United States (Federal),US_FEDERAL,,United States,,EO: National Policy Framework for AI,AI,Proposed,2025-12-11,15,Amber,4,Unknown,1
REG-8F5B3D39,United States (Federal),US_FEDERAL,,United States,,EO: Preemption of State AI Laws,AI,Proposed,2026-03-04,15,Amber,4,Unknown,1
REG-4B1BC1EA,United States (Federal),US_FEDERAL,,United States,,AI Chip Export Permits,AI,Proposed,2026-03-06,15,Amber,4,Unknown,1
REG-27F2123D,European Union,COUNTRY,European Union,European Union,,EU AI Act (Regulation 2024/1689),AI,Enacted,2024-05-01,15,Amber,4,Partially,2
REG-F3AF56BC,United States (Federal),US_FEDERAL,,United States,,FTC Tech Enforcement (Unfair Practices),AI,Proposed,2026-03-06,15,Amber,4,Unknown,1
REG-FD95735D,United States (Federal),US_FEDERAL,,United States,,National AI Safety Institute Plan,AI,Proposed,2026-03-06,15,Amber,4,Unknown,1
REG-4D077179,United States (Federal),US_FEDERAL,,United States,,Chinese Mapping Tech Ban,Data Privacy,Proposed,2026-03-08,15,Amber,4,Unknown,1
REG-3B70D944,United States (Federal),US_FEDERAL,,United States,,Travel Record Surveillance System,Data Privacy,Proposed,2026-03-08,15,Amber,4,Unknown,1
REG-9005369B,United States (Federal),US_FEDERAL,,United States,,NIST OT Security Guidance,Data Privacy,Proposed,2026-03-08,15,Amber,4,Unknown,1
REG-91B9C9CF,United States (Federal),US_FEDERAL,,United States,,Senate Hearing on Organized Retail Theft,ORC,Proposed,2026-03-09,15,Amber,4,Unknown,1
REG-7C0DE238,United States (Federal),US_FEDERAL,,United States,,State Age-Verification Laws,Data Privacy,Proposed,2026-03-09,15,Amber,4,Unknown,1
REG-8A7184A8,European Union,COUNTRY,European Union,European Union,,GDPR and AI Act,AI,Enacted,2026-03-09,15,Amber,4,Partially,1
REG-CD0E084A,United States (Federal),US_FEDERAL,,United States,,Mobile Fortify Deployment Guidelines,Biometrics,Proposed,2026-03-11,15,Amber,4,Unknown,1
REG-C0CFFFEB,United States (Federal),US_FEDERAL,,United States,,Online Space Age Verification Legislation,Biometrics,Proposed,2026-03-11,15,Amber,4,Unknown,1
REG-A203CA3C,United States (Federal),US_FEDERAL,,United States,,Anthropic Supply Chain Risk Lawsuit,AI,Proposed,2026-03-11,15,Amber,4,Unknown,1
REG-81156953,United States (Federal),US_FEDERAL,,United States,,Government Surveillance Reform Act,Data Privacy,Proposed,2026-03-11,15,Amber,4,Unknown,4
REG-7707B990,United States (Federal),US_FEDERAL,,United States,,Ohio AI Accountability call,AI,Proposed,2026-03-11,15,Amber,4,Unknown,1
REG-FEC456E0,United States (Federal),US_FEDERAL,,United States,,San Jose ALPR Safeguards measure,ALPR/LPR,Proposed,2026-03-11,15,Amber,4,Unknown,1
REG-A98224F0,United States (Federal),US_FEDERAL,,United States,,JIATF-401 Counter-UAS Guidelines,Drones/UAS,Proposed,2026-03-11,15,Amber,4,Unknown,1
REG-7A311D35,European Union,COUNTRY,European Union,European Union,,EU AI Act Enforcement,AI,Enacted,2026-03-10,15,Amber,4,Partially,4
REG-C9BB3D8E,United States (Federal),US_FEDERAL,,United States,,Federal AI Procurement Rules,AI,Proposed,2026-03-10,15,Amber,4,Unknown,1
REG-C11FFE44,United States (Federal),US_FEDERAL,,United States,,State Privacy and Cybersecurity Legislation (Weekly Update),Data Privacy,Proposed,2026-03-06,15,Amber,4,Unknown,1
REG-999C9B08,"New York, USA",US_STATE,,New York,NY,NYC Retail Biometric Data Ban,Biometrics,Proposed,2026-03-12,15,Amber,4,Unknown,1
REG-CC9A10B9,United States (Federal),US_FEDERAL,,United States,,NIST AI Risk Management Framework (AI RMF),Data Privacy,Proposed,2026-03-12,15,Amber,4,Unknown,1
REG-F0B11DFE,United States (Federal),US_FEDERAL,,United States,,Rules for Counter-Drone Detection and Personal Data Limits,Drones/UAS,Proposed,2026-03-12,15,Amber,4,Unknown,1
REG-6442082B,United States (Federal),US_FEDERAL,,United States,,Government Surveillance Reform Act of 2026,Data Privacy,Proposed,2026-03-12,15,Amber,4,Unknown,1
REG-6CB4ED2F,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,Milwaukee Police Audit Policy,ALPR/LPR,Enacted,2026-03-13,15,Amber,4,Partially,1
REG-2B83BDC3,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,DSG Retail Limited -v- The Information Commissioner,Data Privacy,Enacted,2026-03-06,15,Amber,4,Partially,1
REG-28F36046,"Illinois, USA",US_STATE,,Illinois,IL,Illinois Consumer Data Privacy Act,Data Privacy,Proposed,2026-03-13,15,Amber,4,Unknown,1
REG-9D9D471C,United States (Federal),US_FEDERAL,,United States,,ADS-B Fee Legislation,Drones/UAS,Proposed,2026-03-14,15,Amber,4,Unknown,1
REG-3959FF97,United States (Federal),US_FEDERAL,,United States,,FISA Reform Bill,Data Privacy,Proposed,2026-03-14,15,Amber,4,Unknown,1
REG-9342D1FD,Germany,COUNTRY,Germany,Germany,,AI Implementation Act (KI-MIG),AI,Proposed,2026-03-15,15,Amber,4,Unknown,1
REG-E9009007,United States (Federal),US_FEDERAL,,United States,,AI Chip Export Controls,AI,Proposed,2026-03-15,15,Amber,4,Unknown,1
REG-BB39BF53,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,"Section 176 Anti-social Behaviour, Crime and Policing Act 2014",AI,Enacted,2026-03-15,15,Amber,4,Partially,1
REG-967BBA51,United States (Federal),US_FEDERAL,,United States,,Counter-Drone Technology Standards,Drones/UAS,Proposed,2026-03-15,15,Amber,4,Unknown,1
REG-155D3FFA,United States (Federal),US_FEDERAL,,United States,,ALPR Data Constraint Bill (Bristol),ALPR/LPR,Proposed,2026-03-16,15,Amber,4,Unknown,1
REG-7DBDD98D,United States (Federal),US_FEDERAL,,United States,,Immigration/ALPR Restriction Bill,ALPR/LPR,Proposed,2026-03-16,15,Amber,4,Unknown,1
REG-937DB11D,European Union,COUNTRY,European Union,European Union,,EU AI Act,Biometrics,Enacted,2026-03-15,15,Amber,4,Partially,1
REG-24501A82,"California, USA",US_STATE,,California,CA,California Assembly Bill (ALPR Data),ALPR/LPR,Proposed,2026-03-16,15,Amber,4,Unknown,1
REG-D11BD880,New Zealand,COUNTRY,New Zealand,New Zealand,,Citizen's Arrest Law Expansion,AI,Proposed,2026-03-16,15,Amber,4,Unknown,1
REG-1EEED863,United States (Federal),US_FEDERAL,,United States,,Combating Organized Retail Crime Act,AI,Proposed,2026-03-18,15,Amber,4,Unknown,2
REG-201FC105,"Virginia, USA",US_STATE,,Virginia,VA,HB654 (Amendment to Consumer Data Protection Act),Biometrics,Proposed,,15,Amber,4,Unknown,1
